id,tweetID,coordinates,hashtags
88039815,9.41E+17,"4.9094,52.3533",mokummagazine
93168741,9.41E+17,,NetNeutraility
17066179,9.41E+17,,dogsoftwitteryyqywurtc
131158158,9.41E+17,,mercursnl
20307058,9.41E+17,,admiraliteitsraad
131158158,9.41E+17,,mercursnl
26208313,9.41E+17,,mercurs
25056383,9.41E+17,,Gordongaattrouwen
93168741,9.41E+17,,BONUS
61511669,9.41E+17,,woordvoormorgen
47405281,9.41E+17,"4.88457569,52.38396292",CinemaDiaries
58861868,9.41E+17,"4.95305,52.29923",dabest
224671737,9.41E+17,"4.6907041,52.3060853",alarm
69088689,9.41E+17,,imn
1166383453,9.41E+17,"4.8932,52.3731",ExpeditieRobinson
131158158,9.41E+17,,mercurs
27626077,9.41E+17,,Handballzeit
136670838,9.41E+17,,GordonGaatTrouwen
355448369,9.41E+17,"4.94201341,52.31381897",ajaexc
3598644755,9.41E+17,"4.88177,52.36493",Amsterdam
7.32E+17,9.41E+17,,technology
1166383453,9.41E+17,"4.8932,52.3731",trndnl
269954194,9.41E+17,"4.89320755,52.3735032",LAMPIEONTOUR
313170302,9.41E+17,,GordonGaatTrouwen
131158158,9.41E+17,,mercursnl
66679455,9.41E+17,"4.92211103,52.36237977",self
313170302,9.41E+17,,GordonGaatTrouwen
430880508,9.41E+17,,Random
26208313,9.41E+17,,mercurs
313170302,9.41E+17,,GordonGaatTrouwen
317864974,9.41E+17,"4.8922,52.3731",Amsterdam
131158158,9.41E+17,,mercurs
1688919962,9.41E+17,,Amsterdam
8356052,9.41E+17,,AJAEXC
26208313,9.41E+17,,mercurs
278708054,9.41E+17,"4.76194429,52.30944443",ICDirect
131158158,9.41E+17,,mercurs
229626724,9.41E+17,,gordongaattrouwen
1166383453,9.41E+17,"4.8932,52.3731",Gordongaattrouwen
492535102,9.41E+17,,dtv
131158158,9.41E+17,,mercurs
177219053,9.41E+17,,ajaexc
26208313,9.41E+17,,mercurs
427683210,9.41E+17,"4.8922,52.3731",FollowStonerzChoice
10901232,9.41E+17,,mercurs2017
1071308731,9.41E+17,,Gordongaattrouwen
430880508,9.41E+17,,Random
34907026,9.41E+17,,Gordongaattrouwen
297771985,9.41E+17,,Gordongaattrouwen
891369678,9.41E+17,,TeamRogier
34907026,9.41E+17,,GordonGaatTrouwen
1918336800,9.41E+17,"4.7620924,52.30966485",speedyfamilyvisit
39821757,9.41E+17,"4.8922,52.3731",TBT
283655125,9.41E+17,,Gordongaattrouwen
2668711611,9.41E+17,,Gordongaattrouwen
189225507,9.41E+17,,gordongaatrouwen
229626724,9.41E+17,,gordongaattrouwen
26208313,9.41E+17,,Mercurs
131158158,9.41E+17,,mercursnl
141996550,9.41E+17,,Housebootlegsfam
1166383453,9.41E+17,"4.8932,52.3731",trndnl
34907026,9.41E+17,,GordonGaatTrouwen
891369678,9.41E+17,,Gordongaattrouwen
9123222,9.41E+17,"4.896642,52.366019",streetphotography
194512228,9.41E+17,,Gordongaattrouwen
240812277,9.41E+17,"4.90288,52.38421",europe
24354431,9.41E+17,,gordongaatniettrouwen
229626724,9.41E+17,,Gordongaattrouwen
99923394,9.41E+17,"4.88037,52.35881",Why
456963613,9.41E+17,,Gordongaattrouwen
242723683,9.41E+17,,gordongaattrouwen
15837928,9.41E+17,"4.94130492,52.3145853",ajaexc
131158158,9.41E+17,,mercursnl
26208313,9.41E+17,,mercurs
291874795,9.41E+17,,ajax
116741359,9.41E+17,,Gordongaattrouwen
2668711611,9.41E+17,,GordonGaatTrouwen
42059859,9.41E+17,,erasmuslife
197426953,9.41E+17,,Gordongaattrouwen
299118117,9.41E+17,,gordongaattrouwen
17467521,9.41E+17,,pt
131158158,9.41E+17,,mercurs
431777800,9.41E+17,,US
131158158,9.41E+17,,mercurs
1166383453,9.41E+17,"4.8932,52.3731",Gordongaattrouwen
177909082,9.41E+17,"4.78384697,52.34461071",madness
891369678,9.41E+17,,hebhetlevenlief
89506873,9.41E+17,,worlddomination
7.32E+17,9.41E+17,,cybersecurity
815968472,9.41E+17,,Waterland
192129174,9.41E+17,"4.89320755,52.3735032",allseeingeye
28081062,9.41E+17,,tikkerdetiktiktik
1071308731,9.41E+17,,Ymere
111862103,9.41E+17,,msm
94564233,9.41E+17,,Waterland
9123222,9.41E+17,"4.8737706,52.3406451",streetphotography
197426953,9.41E+17,,ExpeditieRobinson
177219053,9.41E+17,,ajaexc
51027882,9.41E+17,"4.8922,52.3731",lottelavey
113972243,9.41E+17,"4.8922,52.3731",linkinbio
259986703,9.41E+17,,johnvandenheuvel
260245776,9.41E+17,,WZAWZDB
3485892075,9.41E+17,,Netneutrality
4470006375,9.41E+17,,thestruggleofasize6y
124763872,9.41E+17,,Vamps10Days
1491354888,9.41E+17,,Gordongaattrouwen
102653101,9.41E+17,,Gordongaattrouwen
21451254,9.41E+17,,uurvandewolf
1166383453,9.41E+17,"4.8932,52.3731",Gordongaattrouwen
332986364,9.41E+17,,Ajax
234788676,9.41E+17,"4.94180056,52.31444646",ajaxexcelsior
52160702,9.41E+17,,fridays
94564233,9.41E+17,,Waterland
124763872,9.41E+17,,Vamps10Days
152997207,9.41E+17,,gordongaattrouwen
332986364,9.41E+17,,Ajax
949952408,9.41E+17,,GhostAdventures
17064600,9.41E+17,,momvsdai
1439075054,9.41E+17,,Jinek
113972243,9.41E+17,,ajaexc
115082596,9.41E+17,,drama
1439075054,9.41E+17,,Jinek
44197789,9.41E+17,"4.88371538,52.35906526",amsterdam
2211252525,9.41E+17,,PictureParty
276403375,9.41E+17,,Gordongaattrouwen
102779050,9.41E+17,,Rtl7Darts
285299561,9.41E+17,,OM
1166383453,9.41E+17,"4.8932,52.3731",Gordongaattrouwen
469658561,9.41E+17,,Amsterdam
597396731,9.41E+17,"4.8922,52.3731",Throwback
550822765,9.41E+17,"4.8922,52.3731",appelcranberrykerstbollen
1103558246,9.41E+17,,UAREIT
1166383453,9.41E+17,"4.8932,52.3731",trndnl
19140633,9.41E+17,"4.855014,52.355579",AMSTERDAM
14766038,9.41E+17,,gordongaattrouwen
450752725,9.41E+17,"4.898014,52.373503",holdmechallenge
20310335,9.41E+17,,IAmsterdam
317043944,9.41E+17,"4.85641,52.36436",Winter
1166383453,9.41E+17,"4.8932,52.3731",feyhee
394219419,9.41E+17,"4.89889,52.37577",Good
278708054,9.41E+17,"4.76194429,52.30944443",ICDirect
2966354595,9.41E+17,,Gordongaattrouwen
224671737,9.41E+17,"4.8563067,52.3522571",alarm
26452073,9.41E+17,,Gordongaattrouwen
40837900,9.41E+17,,90waypoint
394219419,9.41E+17,"4.89889,52.37577",Rijsttafel
190199907,9.41E+17,,studeren
394219419,9.41E+17,"4.89889,52.37577",Gisellie
1166383453,9.41E+17,"4.8932,52.3731",Gordongaattrouwen
394219419,9.41E+17,"4.89889,52.37577",With
7.32E+17,9.41E+17,,ransomware
53624570,9.41E+17,,wijzijnajax
394219419,9.41E+17,"4.89889,52.37577",Leire
18862888,9.41E+17,,Netflix
2661285046,9.41E+17,,Gordongaattrouwen
3598644755,9.41E+17,"4.8699199,52.3870099",Amsterdam
2188304454,9.41E+17,,ajaexc
82954746,9.41E+17,"4.8922,52.3731",mandala
150964178,9.41E+17,"4.9029677,52.3774647",tbt
4580381,9.41E+17,,autopilot
237866456,9.41E+17,"4.90043,52.3676",hansvanmanen
1166383453,9.41E+17,"4.8932,52.3731",Gordongaattrouwen
3026581907,9.41E+17,,Amsterdam
456963613,9.41E+17,,GordonGaatTrouwen
15588419,9.41E+17,"4.8711375,52.37229444",StopBrexit
8.19E+17,9.41E+17,,Vamps10Days
113972243,9.41E+17,"4.93803,52.3647",ajaexc
7.64E+17,9.41E+17,,kijkersbedrog
1166383453,9.41E+17,"4.8932,52.3731",Maastricht
537312318,9.41E+17,,Zaandijk
22197949,9.41E+17,"4.94201341,52.31381897",ajaexc
1166383453,9.41E+17,"4.8932,52.3731",Gordongaattrouwen
14124752,9.41E+17,,thelastjedi
1166383453,9.41E+17,"4.8932,52.3731",trndnl
75615029,9.41E+17,"4.8922,52.3731",amsterdamlightfestival
8.19E+17,9.41E+17,,Vamps10Days
27395374,9.41E+17,,Chanukka
7.91E+17,9.42E+17,,OracleDigital
1474172964,9.42E+17,"4.8,52.4833",flex
181253531,9.42E+17,,tvkok
224671737,9.42E+17,"4.8746799,52.44106869",alarm
3375579785,9.42E+17,"4.966624,52.378193",schellingwouderbrug
1166383453,9.42E+17,"4.8932,52.3731",Holleeder
815737585,9.42E+17,,kerstmishetniet
307507629,9.42E+17,,Gordongaattrouwen
545958319,9.42E+17,"4.8922,52.3731",amsterdamtheme
815737585,9.42E+17,,kerstmishetniet
3375579785,9.42E+17,"4.966624,52.378193",schellingwouderbrug
377262725,9.42E+17,,pleitbezorgers
189862805,9.42E+17,,tv
1166383453,9.42E+17,"4.8932,52.3731",zuurgooier
377262725,9.42E+17,,quiltypleasure
278708054,9.42E+17,"4.76194429,52.30944443",ICDirect
1166383453,9.42E+17,"4.8932,52.3731",zuurgooier
2668711611,9.42E+17,,staldesdoods
33593083,9.42E+17,"4.8922,52.3731",amazingburgar
19140633,9.42E+17,"4.812006,52.313574",SCHIPHOL
317043944,9.42E+17,"4.85641,52.36436",FEELGOOD
181931154,9.42E+17,,education
14887434,9.42E+17,"4.76393985,52.30908793",krakowiak
478253707,9.42E+17,,photos
224671737,9.42E+17,"4.7923895,52.2947036",alarm
224671737,9.42E+17,"5.2943913,52.3991911",alarm
3375579785,9.42E+17,"4.577366,52.27364",brugopen
3375579785,9.42E+17,"4.815239,52.311659",brugopen
7.02E+17,9.42E+17,,denizli
19140633,9.42E+17,"4.81785,52.43461",ZAANDAM
19140633,9.42E+17,"4.837983,52.435002",ZAANDAM
3375579785,9.42E+17,"4.577366,52.27364",brugopen
7.91E+17,9.42E+17,,OracleDigital
2909103177,9.42E+17,,sns
1166383453,9.42E+17,"4.8932,52.3731",Maastricht
270457391,9.42E+17,,CapgeminiConsulting
446940548,9.42E+17,,nonspoiler
8.96E+17,9.42E+17,,Southend
1166383453,9.42E+17,"4.8932,52.3731",trndnl
76382184,9.42E+17,,ajax
111345614,9.42E+17,,ns
32282093,9.42E+17,"4.8951679,52.3702157",job
150231490,9.42E+17,"4.8922,52.3731",amsterdam
278708054,9.42E+17,"4.76194429,52.30944443",ICDirect
38176898,9.42E+17,"4.8951679,52.3702157",hiring
228147997,9.42E+17,,DIY
111862103,9.42E+17,,steekpartij
46966516,9.42E+17,,raad036
25269971,9.42E+17,,digitaltrade
547466696,9.42E+17,"4.896642,52.366019",fondue
9.12E+17,9.42E+17,,inkedgoddess
1166383453,9.42E+17,"4.8932,52.3731",azaja
7.49E+17,9.42E+17,"4.89287619,52.37305134",amsterdam
7.02E+17,9.42E+17,,tavas
40045885,9.42E+17,"4.8897417,52.3605617",Amsterdam
108624894,9.42E+17,,IAmsterdam
2988366436,9.42E+17,,KFC
3375579785,9.42E+17,"4.577366,52.27364",brugopen
7.02E+17,9.42E+17,,denizli
128643381,9.42E+17,"4.89144534,52.37297981",Royalty
1166383453,9.42E+17,"4.8932,52.3731",weekend
30087694,9.42E+17,"4.936788,52.385375",Endomondo
32736739,9.42E+17,"4.6907041,52.3060853",Hoofddorp
3375579785,9.42E+17,"4.577366,52.27364",brugopen
224671737,9.42E+17,"4.8378265,52.4350255",alarm
224671737,9.42E+17,"4.815379,52.4339103",alarm
219038925,9.42E+17,,Matt
1166383453,9.42E+17,"4.8932,52.3731",Maastricht
6.97E+17,9.42E+17,,sonyalpha
353167977,9.42E+17,,CustomerService
287099687,9.42E+17,,regen
1166383453,9.42E+17,"4.8932,52.3731",trndnl
38176898,9.42E+17,"4.8951679,52.3702157",hiring
483800687,9.42E+17,,kerststal
415099566,9.42E+17,,TruePrice
1166383453,9.42E+17,"4.8932,52.3731",excgro
8.91E+17,9.42E+17,,music
9.38E+17,9.42E+17,"4.762268,52.308294",THA9327
29026341,9.42E+17,,defensie
212001777,9.42E+17,,TheExorcist
1166383453,9.42E+17,"4.8932,52.3731",trndnl
7.20E+17,9.42E+17,,ff
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",Top3Apps
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
9.27E+17,9.42E+17,"5.15,52.3667",almere
26045931,9.42E+17,,papadag
7.04E+17,9.42E+17,"4.89683,52.42435",A10
706306467,9.42E+17,,eenbotsingophetspoor
20307058,9.42E+17,,kerk
3598644755,9.42E+17,"4.9015498,52.3794708",Amsterdam
22769234,9.42E+17,"4.89312523,52.37359844",throwback
855385327,9.42E+17,,Kerstsnoezellampje
98151014,9.42E+17,,3FM
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
18973825,9.42E+17,,nouri
211777155,9.42E+17,"4.88132,52.35793",vangoghmuseum
3393750909,9.42E+17,"4.88183,52.36636",uglychristmassweater
1166383453,9.42E+17,"4.8932,52.3731",SGstorm17
33593083,9.42E+17,"4.88703,52.36076",Amsterdam
541030977,9.42E+17,"4.9267225,52.3384895",workinprogress
1166383453,9.42E+17,"4.8932,52.3731",trndnl
27829806,9.42E+17,,Wilders
2208885679,9.42E+17,,MerciLUE
270457391,9.42E+17,,CapgeminiConsulting
3375579785,9.42E+17,"4.577366,52.27364",brugopen
39451247,9.42E+17,,3shotsoftequila
3375579785,9.42E+17,"4.577366,52.27364",brugopen
50278386,9.42E+17,,leestip
167057515,9.42E+17,"4.89775658,52.37058963",Amsterdam
2151553489,9.42E+17,,kunstmoet
32282093,9.42E+17,"4.8951679,52.3702157",hiring
9475752,9.42E+17,"4.88665707,52.33617667",iOSdev
599337574,9.42E+17,,Seeghers
1917989144,9.42E+17,,Rotterdam
209977998,9.42E+17,"4.76393985,52.30908793",omw
356346304,9.42E+17,"4.90070613,52.37474214",demaskinternational
3232841398,9.42E+17,,Limbo
1166383453,9.42E+17,"4.8932,52.3731",SGstorm17
8206892,9.42E+17,,Beerychristmas
3059840096,9.42E+17,"4.88288,52.36791",designscout
22359372,9.42E+17,"4.84388709,52.37026734",balletles
168586544,9.42E+17,"4.76393985,52.30908793",Schiphol
8206892,9.42E+17,,BeeryChristmas
47361215,9.42E+17,,Schiphol
40860128,9.42E+17,,independentengineering
7.32E+17,9.42E+17,,cybersecurity
19140633,9.42E+17,"4.900215,52.372095",AMSTERDAM
2791256985,9.42E+17,"4.8922,52.3731",celebrate
19791758,9.42E+17,,impact
1166383453,9.42E+17,"4.8932,52.3731",spafey
1166383453,9.42E+17,"4.8932,52.3731",SGstorm17
1463333238,9.42E+17,,vuejs
8.96E+17,9.42E+17,,BeTheBook
845762430,9.42E+17,,NOCNSF
7.32E+17,9.42E+17,,trump
271972580,9.42E+17,"4.8824951,52.37197",rainarai
52052735,9.42E+17,,winterblues
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",SGstorm17
23069404,9.42E+17,,gestemd
3232841398,9.42E+17,"4.92095973,52.35326092",TGIF
4448908515,9.42E+17,,maasstraat
147603101,9.42E+17,"4.8823299,52.35344",wildschut
287099687,9.42E+17,,SennheiserQuiz
121213764,9.42E+17,,VVCS
39750630,9.42E+17,"4.91194,52.35378",goedevrijdag
9.10E+17,9.42E+17,,Amsterdam
3598644755,9.42E+17,"4.87772234,52.39706132",Amsterdam
1166383453,9.42E+17,"4.8932,52.3731",SGstorm17
8.25E+17,9.42E+17,,ginger
4516435407,9.42E+17,,tvoh
1166383453,9.42E+17,"4.8932,52.3731",tvoh
244907353,9.42E+17,,TVOH
1166383453,9.42E+17,"4.8932,52.3731",trndnl
10378002,9.42E+17,,opensource
182378630,9.42E+17,,Serviceclub
9.32E+17,9.42E+17,,bitcoin
1166383453,9.42E+17,"4.8932,52.3731",trndnl
2194738604,9.42E+17,"4.8951679,52.3702157",hiring
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",Top3Apps
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
7.79E+17,9.42E+17,,ProphetDrDavidOwuor
135073267,9.42E+17,"4.87977992,52.3578864",stedelijk
110231076,9.42E+17,,Dark
278708054,9.42E+17,"4.76194429,52.30944443",ICDirect
244907353,9.42E+17,,2017bestnine
3575817557,9.42E+17,,hennepafval
244044417,9.42E+17,,ExerciseIsMedicine
20316975,9.42E+17,"4.88497699,52.36001907",amsterdam
33202396,9.42E+17,,tvoh
308133031,9.42E+17,,hirak
1166383453,9.42E+17,"4.8932,52.3731",tvoh
57438848,9.42E+17,,TVOH
244907353,9.42E+17,,2017bestnineinstagram
95490309,9.42E+17,,emancipazione
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
508949352,9.42E+17,"4.89716,52.37764",siemprefiel
1439075054,9.42E+17,,pronkstuk
458454332,9.42E+17,,tvoh
7.76E+17,9.42E+17,,SelfiesForColleen
1439075054,9.42E+17,,pronkstuk
3232841398,9.42E+17,,werk
1166383453,9.42E+17,"4.8932,52.3731",trndnl
34907026,9.42E+17,,TVOH
825529934,9.42E+17,,ChristopherHitchens
34907026,9.42E+17,,TVOH
47361215,9.42E+17,,surveillance
1346828995,9.42E+17,,VanGogh
212001777,9.42E+17,,TVOH
317043944,9.42E+17,"4.85641,52.36436",TGIF
1166383453,9.42E+17,"4.8932,52.3731",tvoh
1897191638,9.42E+17,"4.89616871,52.37402065",amsterdam
740296812,9.42E+17,,tvoh
388811760,9.42E+17,,cover
34907026,9.42E+17,,TVOH
3232841398,9.42E+17,,weekend
1166383453,9.42E+17,"4.8932,52.3731",fcegae
416239978,9.42E+17,"4.760196,52.4111675",AMSTERDAM
1166383453,9.42E+17,"4.8932,52.3731",fcegae
3428049255,9.42E+17,"4.87977992,52.3578864",couple
135073267,9.42E+17,"4.87977992,52.3578864",stedelijk
159103474,9.42E+17,,fietspad
102801310,9.42E+17,,alleen
8.84E+17,9.42E+17,,OMLLIVE
212001777,9.42E+17,,keihard
7.55E+17,9.42E+17,,WrittenRiver
46728319,9.42E+17,,Gordongaattrouwen
990514226,9.42E+17,,caricevanhouten
47361215,9.42E+17,,jointhecopyfight
50439572,9.42E+17,,shakespeare
47361215,9.42E+17,,GielRoast
21597548,9.42E+17,,tvoh
3598644755,9.42E+17,"4.89386,52.37115",Amsterdam
1166383453,9.42E+17,"4.8932,52.3731",tvoh
47361215,9.42E+17,,uploadfilter
3063472799,9.42E+17,"4.88991,52.34123",stylish
4516435407,9.42E+17,,tvoh
47361215,9.42E+17,,Mercosur
184541859,9.42E+17,,mh17
1166383453,9.42E+17,"4.8932,52.3731",trndnl
2246030756,9.42E+17,,MyTwitterAnniversary
102801310,9.42E+17,,leugens
44989876,9.42E+17,"4.89134843,52.38136789",FreakyFriday
184541859,9.42E+17,,MH17
64380210,9.42E+17,"4.9364,52.3301",beer
1166383453,9.42E+17,"4.8932,52.3731",trndnl
18716996,9.42E+17,,jinek
361509138,9.42E+17,"4.8922,52.3731",Holanda
212001777,9.42E+17,,TVOH
19140633,9.42E+17,"4.8508,52.354847",AMSTERDAM
199861408,9.42E+17,,tvoh
184541859,9.42E+17,,MH18
380513659,9.42E+17,"4.8922,52.3731",stringbeats
4516435407,9.42E+17,,tvoh
270434221,9.42E+17,,wtf
184541859,9.42E+17,,MH17
21478514,9.42E+17,"4.87977992,52.3578864",stedelijkbase
177219053,9.42E+17,,starwarsfever
184541859,9.42E+17,,MH17
4202487274,9.42E+17,,tvoh
1166383453,9.42E+17,"4.8932,52.3731",trndnl
47960736,9.42E+17,,amsterdam
184541859,9.42E+17,,MH17
128643381,9.42E+17,"4.89144534,52.37297981",Royalty
128643381,9.42E+17,"4.89144534,52.37297981",Royalty
128643381,9.42E+17,"4.89144534,52.37297981",Royalty
107157213,9.42E+17,,instantlyonzeker
3598644755,9.42E+17,"4.8437099,52.3699493",Amsterdam
1166383453,9.42E+17,"4.8932,52.3731",kozlie
3375579785,9.42E+17,"4.966624,52.378193",schellingwouderbrug
87709776,9.42E+17,,wheninandaz
8.85E+17,9.42E+17,,schiphol
1166383453,9.42E+17,"4.8932,52.3731",trndnl
18782989,9.42E+17,"4.83953,52.3556",photo
11758102,9.42E+17,"4.76393985,52.30908793",holiday
3375579785,9.42E+17,"4.966624,52.378193",schellingwouderbrug
255110101,9.42E+17,"4.8612,52.3591",IGotABlackMagicWoman
32446125,9.42E+17,,Christmas
1166383453,9.42E+17,"4.8932,52.3731",trndnl
16374051,9.42E+17,,heinekenexperience
232898654,9.42E+17,,coys
102779050,9.42E+17,,legolegue
202121997,9.42E+17,,neverforget
1166383453,9.42E+17,"4.8932,52.3731",trndnl
25397115,9.42E+17,"4.8922,52.3731",shotoniphone
7.25E+17,9.42E+17,,DolanTwinsBirthday
790196474,9.42E+17,,iPhone5
1166383453,9.42E+17,"4.8932,52.3731",trndnl
117223964,9.42E+17,,Vervroegd
1166383453,9.42E+17,"4.8932,52.3731",trndnl
212001777,9.42E+17,,Homeless
18108399,9.42E+17,,InvoluntaryAnglophile
1166383453,9.42E+17,"4.8932,52.3731",heenac
229192109,9.42E+17,,Hacktoberfest
1166383453,9.42E+17,"4.8932,52.3731",Top3Apps
317043944,9.42E+17,"4.85641,52.36436",Boho
155793674,9.42E+17,,dj
786868554,9.42E+17,"4.8922,52.3731",19th
234311658,9.42E+17,"5.2202802,52.3499413",wrap
14442361,9.42E+17,"4.8922,52.3731",blacksmith
182353393,9.42E+17,,NSFW
52773756,9.42E+17,,winterstop
536634417,9.42E+17,"4.87059798,52.3864409",westergasfabriek
24354074,9.42E+17,"4.88521432,52.37043664",dutch
1166383453,9.42E+17,"4.8932,52.3731",heeNAC
25879301,9.42E+17,,thelastjedi
18283199,9.42E+17,"4.8885691,52.368565",artistrash
129940879,9.42E+17,,oliebollenparty
1166383453,9.42E+17,"4.8932,52.3731",wilpec
1166383453,9.42E+17,"4.8932,52.3731",trndnl
19300196,9.42E+17,,govegan
252576126,9.42E+17,,jonggeleerd
196202869,9.42E+17,"4.8922,52.3731",traveling
19140633,9.42E+17,"4.89581,52.375135",AMSTERDAM
19140633,9.42E+17,"4.8547513,52.3562059",AMSTERDAM
47949452,9.42E+17,,anticiperen
1166383453,9.42E+17,"4.8932,52.3731",heenac
239135593,9.42E+17,"4.9625,52.3439",RIP
159543687,9.42E+17,"4.87972,52.35194",winterwanderland
1166383453,9.42E+17,"4.8932,52.3731",trndnl
35430926,9.42E+17,"4.8922,52.3731",basketball
431777800,9.42E+17,,BREAKING
2851277571,9.42E+17,"4.75,52.3",thereturn
1166383453,9.42E+17,"4.8932,52.3731",trndnl
224671737,9.42E+17,"4.8573631,52.3396436",alarm
224671737,9.42E+17,"4.8958764,52.3751825",alarm
2119871,9.42E+17,,home
212001777,9.42E+17,,ExpeditieRobinson
270344422,9.42E+17,"4.85722,52.38332",adventuremobile
2452220025,9.42E+17,"4.7814898,52.4358711",noordzeekanaal
8.69E+17,9.42E+17,,sacked
1166383453,9.42E+17,"4.8932,52.3731",heenac
107817468,9.42E+17,,alien
2452220025,9.42E+17,"4.7814898,52.4358711",vegetarian
2452220025,9.42E+17,"4.7814898,52.4358711",cooking
234731469,9.42E+17,,GrowUp
159398980,9.42E+17,,WachtNogSteeds
19140633,9.42E+17,"4.655381,52.325842",CRUQUIUS
167404247,9.42E+17,,recruitment
2654413183,9.42E+17,,metoo
19345492,9.42E+17,"4.9305,52.3576",buonasera
27307527,9.42E+17,,kerst
18782989,9.42E+17,"4.83953,52.3556",photo
224671737,9.42E+17,"4.648571,52.3295242",alarm
1166383453,9.42E+17,"4.8932,52.3731",trndnl
429329977,9.42E+17,,great
8.91E+17,9.42E+17,,COYS
1166383453,9.42E+17,"4.8932,52.3731",heenac
2452220025,9.42E+17,"4.7814898,52.4358711",zerowaste
4910558507,9.42E+17,,b2bevent
991850287,9.42E+17,"4.8922,52.3731",HappyOuwer
512535413,9.42E+17,,WaarGaatHetMis
3598644755,9.42E+17,"4.8437099,52.3699493",Amsterdam
88039815,9.42E+17,"4.89835654,52.36813326",red
219038925,9.42E+17,,kassa
3081469818,9.42E+17,"4.8735,52.3592",canon
3246388779,9.42E+17,,heemskerk
211777155,9.42E+17,"4.8922,52.3731",amsterdam
1710901802,9.42E+17,,eerlijkomschakelen
25056383,9.42E+17,,esf
225615244,9.42E+17,,gajeschamen
75356761,9.42E+17,"4.8922,52.3731",miss
493854788,9.42E+17,"4.898056,52.374167",amsterdam
168413138,9.42E+17,"4.94201341,52.31381897",degeneraal
232664742,9.42E+17,,NuSWEpVIII
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",wilzwo
1166383453,9.42E+17,"4.8932,52.3731",mcitot
430880508,9.42E+17,,DefP
1166383453,9.42E+17,"4.8932,52.3731",heenac
227345773,9.42E+17,,MyTwitterAnniversary
2578826953,9.42E+17,,Almere
28763451,9.42E+17,,oliebollenparty
1306731866,9.42E+17,"4.8735,52.3592",tbt
212001777,9.42E+17,,ExpeditieRobinson
55858813,9.42E+17,,dope
219038925,9.42E+17,,kassa
1166383453,9.42E+17,"4.8932,52.3731",trndnl
95118607,9.42E+17,"4.87977992,52.3578864",JeffKoons
416339165,9.42E+17,,psvADO
212001777,9.42E+17,,ExpeditieRobinson
4730559099,9.42E+17,"4.8922,52.3731",amsterdam
2766640867,9.42E+17,,centraalstation
207606980,9.42E+17,"4.88497699,52.36001907",rijksmuseum
132670499,9.42E+17,,politiekejunkies
1166383453,9.42E+17,"4.8932,52.3731",heenac
10378002,9.42E+17,,IGF2017
15633136,9.42E+17,"4.89287619,52.37305134",Holland
27829806,9.42E+17,,PVV
3370838825,9.42E+17,,StemWijzer
8206892,9.42E+17,"5.03765,52.3127",BeeryChristmas
124142727,9.42E+17,,bcare
42386071,9.42E+17,,538Jingleball
255110101,9.42E+17,"4.89127,52.3507",XMAS2017
176746553,9.42E+17,,zwerfafval
537030025,9.42E+17,,letitsnow
1166383453,9.42E+17,"4.8932,52.3731",kassa
3036825850,9.42E+17,,oliebollenparty
1166383453,9.42E+17,"4.8932,52.3731",MCITOT
212001777,9.42E+17,,kijksoundosreactie
206369891,9.42E+17,,anouk
2119871,9.42E+17,,ui
416339165,9.42E+17,,psvado
368876749,9.42E+17,,rumag
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",psvado
830254915,9.42E+17,,cancer
7.32E+17,9.42E+17,,hacker
23744937,9.42E+17,"4.87514019,52.36116113",placetobe
8.91E+17,9.42E+17,,bold
169082281,9.42E+17,,maestro
16245647,9.42E+17,,hellup
28763451,9.42E+17,,oliebollenparty
201189122,9.42E+17,,SkinnerRocks
240812277,9.42E+17,"4.8922,52.3731",europe
16245647,9.42E+17,,hoarder
182378630,9.42E+17,,PLUS
212001777,9.42E+17,,ExpeditieRobinson
216417949,9.42E+17,"4.8922,52.3731",Amsterdam
20902254,9.42E+17,,BusinessClassWanker
126073175,9.42E+17,"4.870244,52.35455",LifeLiner1
1166383453,9.42E+17,"4.8932,52.3731",psvado
431777800,9.42E+17,,Qatar
111345614,9.42E+17,,psvado
559654312,9.42E+17,,PSVADO
40462123,9.42E+17,"4.90611,52.37361",amsterdam
1583075856,9.42E+17,,SharkTeam
